,evaporation_from_bare_soil,evaporation_from_open_water_surfaces_excluding_oceans,evaporation_from_the_top_of_canopy,evaporation_from_vegetation_transpiration,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m
2019-09-21,-0.0008514642516577927,-0.0003204902774693134,-0.000770938385661187,-9.164078922670646e-06,300.5940154393514,300.9729339281718,301.87608846028644,302.5967644055684,97596.63065592448,299.0409836769104,0.007826612554015325,-1.653701623280843,-0.28557030359903973
2019-09-25,-0.000907323341986436,-0.00024521055759881466,-0.0005411365400505019,-7.408490091620479e-06,300.16547950108844,300.51148923238117,301.4535190264384,302.5150311787923,97743.47888183594,299.0136529604594,0.003425814082840669,-0.07123990853627522,-0.3280519445737203
2019-09-29,-0.0012512119883467676,-0.0003131417500602159,-0.0005695605189733518,-6.929327961794722e-06,300.1912210782369,300.3774029413859,301.13716173171997,302.40850655237836,97668.23657226562,298.9657465616862,0.002840751927391675,1.3357860247294109,0.1764064927895864
2019-10-03,-0.0021147165910709496,-0.00041396695511745446,-0.0001364330085683226,-9.906076835856462e-06,300.53094991048175,300.6585586865743,301.0737198193868,302.29522307713825,97787.53503417969,299.26698843638104,0.0006999260475707795,0.7478448549906412,-0.7383071978886923
2019-10-07,-0.002092822074700962,-0.0004054920458050522,-6.906767218121483e-05,-1.1652557683798173e-05,299.8044521013896,300.25682814915973,301.0232102076213,302.1901801427205,97881.88114420573,298.5083128611247,0.0002054513272574665,0.5912648836771647,-0.40023165941238403
2019-10-11,-0.0022278330816334346,-0.0004229747422262638,-5.25389623362571e-07,-9.376324669574387e-06,298.6845957438151,299.1266107559204,300.5414433479309,302.0737665494283,97915.75455729167,298.3149326642354,6.826594174391687e-07,1.302982747554779,0.0029109021027882895
2019-10-15,-0.001968108848814154,-0.00037026933205197565,-8.506893209414557e-06,-7.47577420649274e-06,299.3752565383911,299.55149666468304,300.296186765035,301.93209075927734,98048.79040527344,298.8287703196208,2.3773188754905306e-05,-0.8940027554829916,0.4881089925765991
2019-10-19,-0.0016859902328481742,-0.000328730010248061,-2.4295707286607165e-05,-7.299797592471198e-06,298.30990203221637,298.9787171681722,300.1789600054423,301.7947761217753,98019.26005045573,297.51235421498615,0.00010278858902109296,-0.37888288497924805,-0.48795626560846966
2019-10-23,-0.0017238753322696236,-0.0003176108293700963,-5.44810366894429e-07,-9.648571904108394e-06,297.41044823328656,297.9733244578044,299.6551601092021,301.6415244738261,97823.97448730469,296.60162512461346,1.2039816847201715e-07,-1.2727626661459606,-0.28125254313151044
2019-10-27,-0.0011700534299355543,-0.00021048203234386165,-8.249662641901523e-07,-4.963725890168765e-06,297.9615219434102,298.3216196695964,299.3603976567586,301.4646232922872,98050.21398925781,297.193363348643,2.68225104534577e-07,-0.7654353181521097,0.16168095668156943
2019-10-31,-0.0013587366496115767,-0.00023442646852345206,-6.880966187357747e-05,-5.89563630152649e-06,298.8948012987773,298.8674159049988,299.37366422017413,301.29365396499634,98006.30607096355,297.91548172632855,0.00033029849783083876,-0.26496751109759015,0.24051659305890402
2019-11-04,-0.001224323323792002,-0.00024696163078867056,-9.938203220372088e-05,-6.688757518228765e-06,298.12280480066937,298.48363097508746,299.4369797706604,301.1443819999695,97850.59566243489,296.8196994463603,0.0003130176104525854,0.21762164433797201,-0.26256298025449115
2019-11-08,-0.0012040776934251578,-0.0002696635486548378,-8.823711868899409e-05,-6.926553396624513e-06,298.00054995218915,298.34087149302167,299.30317227045697,301.00347296396893,98008.83520507812,296.7287799517314,0.0001656111329553974,-1.4166827201843262,-0.761065830787023
2019-11-12,-0.001105150104801093,-0.0002126129281047421,-1.8471776760028053e-05,-6.463237392987746e-06,298.5101149876912,298.7107006708781,299.257563273112,300.8645637830098,98177.77510579427,297.2292254765828,4.623091034812917e-05,-1.3199375470479329,-0.3776653508345286
2019-11-16,-0.0010472823469172,-0.0001572830806253478,-1.4138034506080052e-07,-7.790029182312233e-06,297.11602958043414,297.817876180013,299.1403530438741,300.7365083694458,98213.71423339844,295.39154020945233,1.065432897462415e-07,0.09093689918518066,-1.359553833802541
2019-11-20,-0.0009095755419063304,-0.00010580887222507347,-4.382121308784311e-07,-7.427616462033863e-06,297.3433934847514,297.6365909576416,298.8125138282776,300.5974931716919,98250.67793782552,295.7869493166606,3.796446641501916e-07,-1.4419193764527638,-0.03503986199696859
2019-11-24,-0.0008583561902923975,-7.60086707790227e-05,-1.05717523789887e-05,-5.945990778855048e-06,297.86654567718506,298.03574148813885,298.7342158953349,300.45422315597534,98156.6298014323,296.2707304954529,3.455733113533199e-05,-1.7301502525806427,-0.27336426575978595
2019-11-28,-0.0005254463782572808,-8.784126536435603e-05,-0.00015497451204282697,-6.5279443030400825e-06,295.90584595998126,296.9400502840678,298.60860506693524,300.3188015619914,98262.96362304688,293.766849676768,0.0003800240992746969,-1.1119769910971324,-1.6021349430084229
2019-12-02,-0.0007326922695938265,-0.00011088049662551687,-8.604913697733233e-06,-1.1171213979347764e-05,292.7880139350891,294.41489299138385,297.7613124847412,300.1584873199463,98510.81148274739,290.5972005526225,8.936016800002259e-06,-1.1451938947041829,-1.27854127685229
2019-12-06,-0.0006468762318642499,-7.604976478129781e-05,-4.348670699982904e-06,-7.545451808255166e-06,292.7607418696086,293.77405707041424,296.7297836939494,299.93047618865967,98507.13610839844,290.5105857849121,8.878607478853458e-08,-1.3070091605186462,-1.3613336284955342
2019-12-10,-0.000557062667212449,-8.751408374034024e-05,-0.00015040249005930187,-5.387103859296379e-06,293.3992691040039,294.1252767244975,296.2161757151286,299.6609814961751,97982.15600585938,291.51511001586914,0.00031979326078745984,-0.5276088416576385,-0.8645960688591003
2019-12-14,-0.0005289262438357886,-9.714625351383195e-05,-9.960940587916411e-06,-1.1034051567548886e-05,289.92200565338135,291.87188180287677,295.63782421747845,299.3808666865031,98630.60103352864,286.9124444325765,6.80049908463598e-06,-0.6914255718390147,-1.911632110675176
2019-12-18,-0.0005371978877519723,-7.584809221346707e-05,-5.236835325680052e-06,-7.62985109759029e-06,290.01421276728314,290.95602464675903,294.55516624450684,299.0515275001526,98366.30399576823,287.9356206258138,2.2863454196553334e-07,-1.356669803460439,-0.9757985373338064
2019-12-22,-0.0005029036037740298,-7.407786809684087e-05,-6.379061596817337e-05,-8.272861426424546e-06,290.83773310979205,291.82187525431317,294.1773436864217,298.6914137204488,98385.15673828125,288.66349442799884,0.00010976332096982826,-1.8221489985783894,-1.577899585167567
2019-12-26,-0.0005034800342400558,-6.211267827893607e-05,-8.016044375835918e-06,-9.997432547000548e-06,287.8798203468323,289.72001965840656,293.6509647369385,298.3329192797343,98460.54406738281,284.9241239229838,3.8857439458676407e-07,-1.2659696837266285,-1.1530397435029347
2019-12-30,-0.00034474162506133627,-3.686223135446198e-05,-1.3731039265015474e-05,-8.664185467447775e-06,288.2336570421855,289.1304399172465,292.73092190424603,297.94188197453815,98473.94934082031,286.10474332173663,2.1116838933465942e-05,-2.0480070312817893,-1.5167734622955322
2020-01-03,-0.00047450810719359043,-4.8514763572408505e-05,-3.035291289658441e-05,-3.110016526382727e-06,290.45210154851276,290.84229707717896,292.62491194407147,297.5396140416463,98416.80098470052,288.9043706258138,4.292996102606139e-05,-1.1775423487027485,-0.22613991300264993
2020-01-07,-0.0005121279834080875,-5.948493223210486e-05,-5.076105905269893e-05,-7.1668346208753064e-06,290.01030047734577,291.12948354085285,292.87384780248004,297.17971960703534,98339.8145345052,287.6560405095418,2.9743416233222558e-05,-0.16827642917633057,-1.32122802734375
2020-01-11,-0.0005139407245830322,-6.005307780772758e-05,-2.6650223541461553e-05,-5.157064758047151e-06,290.7399066289266,290.6914409001668,292.58775361378986,296.8456546465556,98153.86543782552,289.41643746693927,0.00014564567244216656,-0.5929944813251495,-0.1966832379500071
2020-01-15,-0.00034740327585798997,-0.00010786775662078678,-0.00022117478511063382,-3.2460090248302245e-06,290.13028653462726,291.0509632428487,292.7929581006368,296.53535000483197,98201.30025227864,288.30448055267334,0.0007889806238339977,-1.1017257670561473,-1.1278342306613922
2020-01-19,-0.0006050769031086626,-0.00016425464248944385,-3.924042175640352e-06,-4.4058985319376616e-06,290.29480107625324,290.7296055157979,292.5661096572876,296.2469647725423,98474.52136230469,288.2738359769185,3.8722099271470967e-07,-1.3377315998077393,-0.8939451078573862
2020-01-23,-0.000653739756065382,-0.00014226796217068718,-3.0949401358763375e-06,-6.095100616221316e-06,290.0858345031738,290.58713579177856,292.45551109313965,295.9690154393514,98331.06091308594,288.62978013356525,3.883983084781069e-07,-0.22306108474731445,-0.7815605998039246
2020-01-27,-0.0005666467738289308,-0.00010142688067086662,-1.1528226120087007e-05,-6.0880562765911845e-06,291.78530232111615,292.14192819595337,292.6684486071269,295.7103254000346,98036.8876953125,290.0671175320943,2.7884517685095034e-05,0.3163699507713318,-0.600017249584198
2020-01-31,-0.0006103372452344047,-7.209480039212697e-05,-2.5528303619163733e-07,-6.704820407321677e-06,290.82337888081867,291.2168288230896,292.70772282282513,295.48943821589154,98390.93754069011,288.46301476160687,5.234189828229319e-07,-1.3266795376936595,-0.7433476944764456
2020-02-04,-0.0006142425863799872,-4.77097243371342e-05,-2.3406622252271823e-06,-4.9751348948727054e-06,292.32469034194946,292.33745272954303,292.7856001853943,295.2836848894755,98291.38610839844,290.0057911872864,5.491756053762249e-06,-1.5206012626489003,-0.96678759654363
2020-02-08,-0.0006276914882619167,-3.060930854796121e-05,-4.824930025885502e-08,-6.504778260326323e-06,291.7314445177714,291.93545118967694,292.9126720428467,295.10687653223675,98613.75980631511,289.30934317906696,2.574796168867503e-07,-1.8264951209227245,-0.4881450335184733
2020-02-12,-0.0007487630161146323,-2.364926088678961e-05,-1.8974302899247655e-07,-4.866775877114075e-06,294.32927163441974,293.90726137161255,293.24372911453247,294.95310767491657,98265.52783203125,292.9619261423747,5.206963242428605e-07,1.049980103969574,-1.3728105525175731
2020-02-16,-0.0008095381757205663,-1.7146917040615033e-05,-2.7115917570578557e-07,-4.561588866636157e-06,294.6361625989278,294.1784462928772,293.76436853408813,294.84996525446576,98180.88260904948,294.0271364847819,3.804192577986735e-07,-0.009104510148366293,0.15039966503779092
2020-02-20,-0.0006313430173274052,-1.2409963043561826e-05,-2.3440128037085137e-06,-4.325148741675851e-06,295.7944842974345,295.45365111033124,294.3575560251872,294.79167620340985,98241.56901041667,293.59233236312866,6.167993819398513e-07,0.08608919382095337,-1.0890619556109111
2020-02-24,-0.0006932639947384208,-1.4686236681882292e-05,-3.590736620632621e-06,-3.4207605494884774e-06,296.56872876485187,295.71696917215985,294.73628457387287,294.7754929860433,98050.1337890625,294.47726011276245,8.901142393010394e-06,-0.5437026719252268,-0.23461500803629556
2020-02-28,-0.0006160938980125744,-0.00013647676011411627,-0.00010653752057502668,-3.7260694322564327e-06,297.8652243614197,297.20411682128906,295.39725097020465,294.79588476816815,97811.37528483073,296.2222622235616,0.0005364988956658342,-1.6421284675598145,0.11420299609502156
2020-03-03,-0.0005868523664200135,-0.00019517006512614898,-0.00011046612416976131,-7.414908698895791e-06,297.1673126220703,297.1468044916789,295.94067827860516,294.86094013849896,97620.8125,295.00868972142536,0.0002713633216676244,0.08304625749588013,0.7939272522926331
2020-03-07,-0.0005876890512202712,-0.00017702562642322542,-2.9268673339781042e-05,-9.087185693109253e-06,295.8062915802002,295.7795977592468,295.88403209050495,294.9394653638204,97987.39530436198,293.41023111343384,0.00015529197348348087,-1.4882640838623047,-0.6643274029095968
2020-03-11,-0.000660125070377641,-0.00018796655846623858,-2.293508077855222e-05,-1.271085936120168e-05,296.5815203984578,296.4009591738383,295.8554021517436,295.0042125384013,97927.30578613281,294.2505175272624,1.4067782688087505e-05,1.7886331776777904,0.2624695102373759
2020-03-15,-0.0006390524498177305,-7.960621345167358e-05,-8.468668966088444e-08,-6.446703991969116e-06,297.2499181429545,296.58684794108075,295.8817499478658,295.06582673390704,98220.47595214844,294.5788248380025,1.782197929234286e-07,-1.2592978179454803,-0.5261085033416748
2020-03-19,-0.000781573625014668,-4.328252240763201e-05,-8.364613677258603e-06,-5.58591879477414e-06,300.34052006403607,299.05233875910443,296.4640089670817,295.1416953404744,97737.76314290364,298.81873416900635,2.1684702804355045e-05,0.17688576380411783,0.5320732494195303
2020-03-23,-0.0005984081374966385,-0.0001549049120512791,-0.0001387611646350706,-5.049062262211616e-06,300.53658024470013,299.8047800064087,297.3244438171387,295.26801951726276,97852.26725260417,298.67401695251465,0.0006061934322675692,-0.3941542108853658,-0.6891169647375742
2020-03-27,-0.0009744002260655785,-0.0004351838015281828,-0.00011760749778962538,-8.212398824980482e-06,298.7241849899292,298.52153301239014,297.5918022791545,295.4279025395711,97987.75256347656,296.8587145805359,0.00149244902808654,-0.864372730255127,-0.687580813964208
2020-03-31,-0.0009168477348187783,-0.0003370599485303198,-7.421501019659142e-06,-9.617122183650887e-06,301.1001485188802,300.240052541097,297.91611909866333,295.5885313351949,97800.23563639323,299.33876371383667,1.9828389848745392e-05,0.2641323407491048,-1.1342836022377014
2020-04-04,-0.0008941955159874245,-0.00013615165153169073,-1.8012639581381034e-06,-9.351335393148474e-06,302.70029242833454,301.2450753847758,298.4860997200012,295.7715439796448,97755.20882161458,301.3902866045634,5.059772956765111e-06,-0.45190270741780597,0.35721861322720844
2020-04-08,-0.0008785586578596849,-3.688087478318872e-05,-4.3712194989590597e-07,-9.22972382492541e-06,304.36941878000897,302.9236135482788,299.35661522547406,295.9921825726827,97812.76245117188,302.088267326355,8.51964378156822e-07,0.01497650146484375,-0.8957576255003611
2020-04-12,-0.000848688228870742,-1.4026815430649245e-05,-1.7290615990835552e-06,-9.529727321933024e-06,306.1491228739421,304.51390838623047,300.33773644765216,296.2617820103963,97645.4873046875,304.52959394454956,4.640127402385137e-06,1.8073760668436687,-0.5317239562670389
2020-04-16,-0.0008453230827096073,-0.000139121283912876,-4.761425285929969e-05,-1.0437577050955346e-05,306.9387043317159,305.4698832829793,301.3328110376994,296.58088779449463,97485.13285319011,304.81264479955036,0.000257315542940284,1.9502921104431152,-0.5111881097157797
2020-04-20,-0.0006835686326667201,-0.0001489217969113573,-4.719915765842112e-05,-1.288094123689613e-05,305.40342235565186,304.57834180196124,301.84753624598187,296.93255201975506,97511.03629557292,302.61296542485553,0.00015690862074069223,-0.6215157508850098,-1.358059287071228
2020-04-24,-0.000690781460434664,-0.000179266352764292,-9.092417591697692e-05,-9.340679450057602e-06,306.25850613911945,305.2373779614766,302.1959128379822,297.2816867828369,97450.65751139323,303.39689016342163,0.0004167326105007548,-0.4637640317281087,-0.006496568520863851
2020-04-28,-0.0007628380353708053,-0.00029279038062668405,-3.9494107113569044e-05,-1.1104932733966658e-05,307.22295808792114,305.8509407043457,302.58097743988037,297.6326111157735,97530.21138509114,304.87676493326825,0.00016802495034340392,0.49608755111694336,-0.6773183047771454
2020-05-02,-0.0007120025790451715,-0.0002576561182650039,-5.5858308163199886e-05,-1.0491605280549265e-05,307.54294538497925,306.5654048919678,303.1468496322632,297.99160130818683,97373.05204264323,304.6081368128459,0.0003430498886291729,0.555524984995524,-0.500135600566864
2020-05-06,-0.000732370698339461,-0.0002394096760932977,-3.8083097024355084e-05,-1.342180257779546e-05,307.38696400324505,306.2557598749797,303.4275698661804,298.3551657994588,97331.38480631511,305.23253107070923,0.0001508300813533777,0.9238527615865072,0.7647727131843567
2020-05-10,-0.0007366725991838999,-8.62147153384285e-05,-4.636742111567097e-05,-1.2615776237604829e-05,309.36115407943726,307.8865400950114,303.95310099919635,298.7153444290161,97388.35998535156,306.2551875114441,0.0002570511152153084,-0.8182725707689921,0.034208744764328
2020-05-14,-0.0007177594282741969,-0.00022113647476847595,-7.899085782507123e-06,-1.2520194407746507e-05,309.108521938324,308.0114393234253,304.55920759836835,299.0945415496826,97187.0391438802,306.49193652470905,3.13702970602033e-05,0.5500864386558533,-1.0194669961929321
2020-05-18,-0.0007550067099752292,-3.9913087675813586e-05,-5.537834416221207e-07,-1.8125335069877718e-05,308.82573858896893,307.8187367121379,304.8858672777812,299.4764862060547,96919.90983072917,306.43283383051556,1.3268552587393974e-06,1.9385178883870442,-2.1013596653938293
2020-05-22,-0.0007165229853853816,-9.478178374896137e-06,-2.197460465443631e-08,-1.7915927552773308e-05,311.2297954559326,309.4554594357808,305.35087792078656,299.8535747528076,97052.93558756511,310.0463242530823,6.277283485604339e-08,3.919806798299154,-0.9479629794756571
2020-05-26,-0.0006976023723836988,-8.193081157514825e-06,-1.4913712220732123e-07,-1.825456456572283e-05,312.2824962933858,310.74288845062256,306.18867921829224,300.25146436691284,96833.78173828125,310.2761950492859,3.9589500585209453e-07,3.7786971728006997,0.5324486295382181
2020-05-30,-0.000545177830645116,-0.00025069434074490954,-0.00012130954382882919,-1.3402835975284688e-05,309.24151007334393,308.9507246017456,306.58294645945233,300.66874504089355,97285.54833984375,305.2184060414632,0.000400278070338822,0.611005942026774,-0.41217796007792157
2020-06-03,-0.0004687920760867807,-0.0003562107928397988,-0.00021962002574582584,-1.4986568809642145e-05,306.2700260480245,306.66975180308026,306.19145154953003,301.0552376111348,97055.41772460938,303.0273577372233,0.0019053691573037712,0.8091947237650553,1.3379654387633007
2020-06-07,-0.0009605042353844814,-0.000571562030017958,-0.00010674398617993575,-1.0878789908019826e-05,307.3996392885844,306.63180287679035,305.50106890996295,301.3716475168864,96982.51521809895,305.499196211497,0.0005178405676407039,2.644369830687841,0.10977718234062195
2020-06-11,-0.0006134388325638914,-0.00037627655304580304,-2.5583626362883177e-05,-1.0176456877767729e-05,309.9301223754883,308.7170508702596,305.7190024058024,301.649790763855,96651.57442220052,307.80523077646893,7.221818990584457e-05,0.3579208056131999,-1.7911172807216644
2020-06-15,-0.0005515695271848623,-0.00012798002474786094,-4.5475420241321745e-06,-1.603932347885954e-05,311.13432772954303,309.7891731262207,306.3421703974406,301.9420256614685,96474.99625651042,308.89870564142865,1.081964499682897e-05,2.7291757265726724,-0.01130366325378418
2020-06-19,-0.00045549361008549266,-5.292611240292899e-05,-9.724093433760572e-05,-1.5196759704849683e-05,310.7536832491557,310.0452202161153,306.94699732462567,302.256107489268,96781.03576660156,307.5685291290283,0.0003405033168828453,2.7211556434631348,0.18943453828493753
2020-06-23,-0.0008506958638463402,-0.0004807435204080927,-0.000512274924403755,-1.3649770456443852e-05,305.5712699890137,306.28458817799884,306.70863342285156,302.5686864852905,96921.43892415364,303.6155670483907,0.004378976559978653,1.9412894248962402,0.2604605257511139
2020-06-27,-0.001702338352818818,-0.0006560720952014284,-4.4700957005261444e-05,-1.5016614876609916e-05,307.5086023012797,306.8299109141032,305.9735205968221,302.8136850992839,96811.22782389323,306.442924340566,0.00021437997072989065,2.7177248001098633,1.051052192846934
2020-07-01,-0.0010796283792539423,-0.0004382652232379769,-8.294175374127614e-05,-1.4434835975407623e-05,308.9295496940613,308.2704782485962,306.1725085576375,303.0273178418477,96587.1133626302,306.6296154658,0.0006630044896242712,2.697132666905721,-0.027359833319981892
2020-07-05,-0.00098347702138805,-0.00043056100851875573,-0.0003536494077707175,-1.3560898272165408e-05,305.69460312525433,306.07672150929767,306.1149713198344,303.23932282129925,96644.01037597656,303.4945610364278,0.0024678135660966736,0.26125388344128925,1.587270438671112
2020-07-09,-0.0010259779240489781,-0.0005240177961240988,-0.00024128125490581928,-1.0837810502077142e-05,305.44756348927814,305.61859305699664,305.61289326349896,303.41153987248737,96707.32629394531,303.7039132118225,0.0020676262245320487,3.716729482014974,1.7823156317075093
2020-07-13,-0.0011196857085451484,-0.0004903617027594009,-0.00038973295644003275,-1.307726233790163e-05,305.3243206342061,305.22505807876587,305.21392313639325,303.5443196296692,96709.15511067708,303.60062980651855,0.0016266236536756813,0.5124538739522299,0.47910433014233905
2020-07-17,-0.0014496084180185183,-0.0005521499097085325,-0.00011407984675315674,-1.0744277460617013e-05,306.66825262705487,306.24022086461383,305.20852359135944,303.6519734064738,96767.26298014323,305.00661929448444,0.00037017995360385153,1.5257519483566284,1.3561122020085652
2020-07-21,-0.0008276863324378306,-0.00041759825580811594,-0.00036357977539106895,-1.2480855730245821e-05,305.45909214019775,305.58743953704834,305.27968947092694,303.75914764404297,97026.68908691406,303.38881460825604,0.002228709795912535,2.1036616961161294,0.2336525817712148
2020-07-25,-0.0015843576620682143,-0.0005587526717742245,-0.0002448719757618771,-1.3841334293829277e-05,305.6787516276042,305.402898311615,305.07585048675537,303.85242954889935,97136.39078776042,303.9893687566121,0.0008768984003225307,2.1027169227600098,0.687899649143219
2020-07-29,-0.0009872293515703252,-0.00042598463308725815,-0.0005603837471426232,-1.1782298921995485e-05,304.61133368810016,304.86374378204346,304.99716059366864,303.93299436569214,96951.95837402344,302.6756998697917,0.0028688506866267893,0.8424619734287262,0.8305898706118265
2020-08-02,-0.0015659725067962427,-0.00040186129687450983,-0.00037885588183902047,-9.311519534094259e-06,303.83454211552936,304.05129941304523,304.5868700345357,303.9892388979594,96393.44266764323,302.7033608754476,0.0037799789710794376,1.0163746575514476,-0.0742357571919759
2020-08-06,-0.0009952557035527814,-0.00029764202433095005,-0.0007320703595420733,-7.061187109987562e-06,302.2058270772298,302.73821449279785,304.09855286280316,304.0146551132202,96597.35030110677,300.9351948102315,0.00571958682890461,0.03502861658732096,0.4733717242876689
2020-08-10,-0.0005465632354268261,-0.00018977005978134306,-0.0007085658786915398,-8.114324979639301e-06,301.3923913637797,301.86251163482666,303.3435616493225,303.9940865834554,96710.69413248698,300.8151327768962,0.002551737750346561,2.258004347483317,0.235530952612559
2020-08-14,-0.0007985987516197687,-0.0001828388097540786,-0.0005595381796107782,-7.802222777778903e-06,301.34919993082684,301.5646142959595,302.685923576355,303.92198244730633,96543.10961914062,300.55365482966107,0.007866610214883588,1.5293891628583272,0.9691084722677866
2020-08-18,-0.000883804861587123,-0.00024877837919727125,-0.0007783110377204139,-7.474508189867872e-06,301.6124587059021,301.89893738428754,302.55517959594727,303.8242274920146,96763.08898925781,300.44996643066406,0.006770886698878931,0.1292856534322103,-0.6657140751679739
2020-08-22,-0.0005668388715397062,-0.00019086745730116186,-0.0007624535919603659,-5.8862084794479115e-06,300.14874331156415,300.71673917770386,302.1592704455058,303.7142906188965,96785.90409342448,299.5257390340169,0.003345432178421278,0.20456218719482422,0.9553360541661581
2020-08-26,-0.0014035206877451856,-0.00036218737113813404,-0.0004346991681813961,-6.274837990834688e-06,301.20590321222943,301.2573393185933,301.82279920578003,303.57538715998334,97048.7099609375,300.4656162261963,0.0031629817948325423,1.5803549190362294,-0.31085851788520813
2020-08-30,-0.0015409477079325977,-0.0004100132997943244,-0.0004751959598555307,-7.5229084662472206e-06,301.02009026209515,301.1531244913737,301.79129759470624,303.43846193949383,97177.06306966145,300.03290208180744,0.0017129326433050762,1.2027734120686848,1.9921443065007527
2020-09-03,-0.00162823760365427,-0.00036813575025007594,-0.0005007842828490539,-8.285481574906347e-06,301.6390568415324,301.66981331507367,301.86398379007977,303.30922174453735,97308.50077311198,300.3639760017395,0.003959653164954576,1.7571372985839844,0.08409079909324646
2020-09-07,-0.0016928112478732753,-0.0003871351503524541,-0.0005002047782909358,-8.392065865336917e-06,301.9624942143758,301.95575221379596,302.04950825373334,303.20178810755414,97196.89326985677,301.0699559847514,0.002636000852190475,1.8009413083394368,-0.5012843509515127
2020-09-11,-0.00254330222135953,-0.0004700408104933255,-2.209606585286868e-05,-9.895523665666891e-06,302.8041885693868,302.6728552182515,302.3679617245992,303.1224791208903,97176.02510579427,302.48148743311566,5.231225705948361e-05,0.1521015167236328,-0.6536429127057394
2020-09-15,-0.002684078015590785,-0.0005122572401887737,-9.516400799232846e-06,-1.0132951805038223e-05,303.23501412073773,303.04594294230145,302.6770607630412,303.0756072998047,97118.775390625,302.96610768636066,2.327830491288818e-05,2.0475452740987143,-1.0202534993489583
2020-09-19,-0.0023476903328022067,-0.00044853136387246195,-7.45574222188831e-05,-8.656702145041587e-06,303.5406190554301,303.371341864268,302.97877899805707,303.05758396784466,96823.67134602864,302.72998905181885,0.0008207433322336236,-0.011342366536458334,-1.6456763943036397
2020-09-23,-0.0022249487665249035,-0.00046680114731619443,-0.00013393486854814304,-1.2283622709219344e-05,302.9975736935933,303.117539246877,303.117383480072,303.0579140981038,97069.82084147136,302.0553830464681,0.0002798218745599194,1.875746726989746,-0.07209836443265279
2020-09-27,-0.002207645941477191,-0.00042539868324335356,-3.2040955678288206e-05,-1.4108611139818095e-05,302.04218371709186,302.35041189193726,302.9279435475667,303.05755011240643,97399.26432291667,301.17710971832275,7.17611925012962e-05,1.6324597994486492,-0.6164335211118063
2020-10-01,-0.0023720642566331662,-0.00039218631172843743,-8.561564754927531e-07,-1.3669300036175022e-05,301.45793374379474,301.86832062403363,302.6155284245809,303.0351592699687,97378.26505533855,301.2068764368693,1.1319915328063719e-06,1.8653744061787922,-1.405497968196869
2020-10-05,-0.0021112847668215786,-0.000264039608737221,-7.964627002365887e-08,-1.1661701137199998e-05,300.6574646631877,301.1236770947774,302.2101643880208,302.9876802762349,97564.9688313802,300.11186170578003,2.7651966357418917e-07,0.2894291877746582,-1.2692057589689891
2020-10-09,-0.0019141700571102167,-0.00017099046757114897,-2.6840886372762424e-07,-1.0021768806230588e-05,301.01509316762287,301.2203246752421,301.9134128888448,302.91556819279987,97430.03975423177,300.34474897384644,4.12830014691797e-07,-0.44457244873046875,-1.6528627077738445
2020-10-13,-0.0015245202187846492,-9.41471856397887e-05,-2.6015804905910045e-06,-7.917922933605345e-06,302.8339699109395,302.3103817303975,301.9733204841614,302.8393998146057,97331.9668782552,301.8188459078471,6.209435818860243e-06,-1.979198008775711,-1.376267671585083
2020-10-17,-0.0013590220629945786,-6.405341506858046e-05,-1.3997893499132867e-06,-9.808052406394078e-06,303.0236261685689,302.98398001988727,302.445996761322,302.79340505599976,97500.82198079427,301.5716161727905,3.221514529361258e-06,-1.5562621752421062,-0.9496866166591644
2020-10-21,-0.0013731925555475755,-4.820974875959413e-05,-6.920363375684246e-07,-1.096499484750287e-05,301.9452699025472,302.21334139506024,302.5124222437541,302.77233203252155,97484.20145670573,300.1500760714213,1.6618480991696198e-06,-0.6419902940591177,-0.32038485010464984
2020-10-25,-0.0012610792922108278,-3.334658079741833e-05,-1.1335275000116478e-07,-1.2274387093687741e-05,300.04461177190143,300.8901391029358,302.22097333272296,302.74571975072223,97900.5606282552,297.90318234761554,1.8447452395283412e-07,-0.15769352515538534,-1.2647253970305126
2020-10-29,-0.0011293757318829496,-2.5994858636598412e-05,-3.332455283574139e-07,-1.0938656487269327e-05,298.0325736999512,299.24129645029706,301.4923636118571,302.68166097005206,98074.18265787761,295.7989174524943,5.36821491629406e-07,-0.2117524047692617,-1.3141616483529408
2020-11-02,-0.0010156885309697827,-2.1799442644502658e-05,-1.9256610054677972e-07,-9.857004442892503e-06,296.5018421808879,297.6354554494222,300.51700178782147,302.56065432230633,98133.79654947917,294.7764452298482,3.007550605597468e-07,0.46793588002522785,-0.14496306578318277
2020-11-06,-0.0008952086239636022,-1.9007621328152407e-05,-4.2121731288110215e-07,-6.322632846907557e-06,296.9488477706909,297.7303948402405,299.80584541956586,302.38421297073364,98405.39453125,295.41391881306964,7.91098135148142e-07,-0.8103572924931844,-0.3632378975550334
2020-11-10,-0.0007326266883562008,-1.567546617782985e-05,-3.570069869359334e-07,-7.205662768683396e-06,296.9066683451335,297.46575419108075,299.3763653437297,302.1829916636149,98331.44950358073,294.319372177124,3.073303505389073e-07,-1.4609060287475586,-1.2942242821057637
